survey,row_id,col,text,lang,sentiment,sentiment_score,topic,topic_score
canteen,712,18,Всё в норме,ru,neu,0.7976226806640625,general,0.8629758358001709
canteen,715,18,Все устраивает,ru,neu,0.8252975940704346,general,0.7000669836997986
canteen,720,18,Не вкусно,ru,neu,0.796303391456604,portions,0.5324714183807373
canteen,721,18,Вкусно готовить не переводить продукты Каша и та водянистая,ru,neu,0.8299578428268433,portions,0.5466182231903076
canteen,724,18,Гигиена 0!,ru,neu,0.8072987794876099,hygiene,0.4946184754371643
canteen,725,18,"От компотов и чая сильный запах хлорки, пить не возможно",ru,neu,0.7113217115402222,water,0.8524268865585327
canteen,727,18,Разнобразить меню,ru,neu,0.8290612101554871,menu,0.7570672631263733
canteen,728,18,Одно и тоже каждый день дают!,ru,neu,0.6895167231559753,other,0.37571483850479126
canteen,729,18,Готовить вкусно Разнообразить меню,ru,pos,0.9331324696540833,menu,0.772724986076355
canteen,731,18,Каша часто горелая,ru,neg,0.7515343427658081,other,0.2652742862701416
canteen,732,18,Меню чуть изменить,ru,neu,0.8295624852180481,other,0.3226809799671173
canteen,736,18,Не вкусно после еды понос,ru,neu,0.8210844993591309,health,0.6670839786529541
canteen,740,18,Все норм,ru,pos,0.9582861661911011,general,0.5557442903518677
canteen,741,18,"Еда не всегда вкусная, после неё проблемы с пищеварением",ru,neu,0.8284487128257751,health,0.7098613977432251
canteen,742,18,Готовьте пожалуйста для людей,ru,neu,0.8297184705734253,general,0.4678558111190796
canteen,747,18,"Разнообразить , например плов, лагман.",ru,neu,0.8194778561592102,taste,0.4493924081325531
canteen,748,18,"Много приправы,много зелени.",ru,neu,0.8046144247055054,other,0.399311363697052
canteen,749,18,Не вкусно обед  и ужин одно и тоже  нет разнообразие,ru,neu,0.8251830339431763,portions,0.6584504842758179
canteen,751,18,Компот хлорка.Очень много приправ.В остальном все хорошо,ru,neg,0.7513038516044617,water,0.6713693737983704
canteen,753,18,"Компот хлорка, холодная. Очень много приправы.",ru,neg,0.7515186667442322,water,0.586737871170044
canteen,757,18,Пойдет,ru,neu,0.754398763179779,general,0.5103225708007812
canteen,758,18,"Разнообразие в меню,",ru,neu,0.8295926451683044,menu,0.7287445068359375
canteen,760,18,Надо добавить в меню блюда с зеленью,ru,neu,0.8295795321464539,menu,0.6806157827377319
canteen,768,18,Столовая не плохо мне нравиться,ru,pos,0.8234404921531677,general,0.47713807225227356
canteen,769,18,не вкусно и изжога постянная,ru,neu,0.8087923526763916,portions,0.5822897553443909
canteen,771,18,"Разнообразить меню, готовить не на количество, а на качество",ru,neu,0.8215911984443665,menu,0.7595698833465576
canteen,772,18,После прием пищи приходит изжога постоянно,ru,neg,0.751672089099884,health,0.5460354089736938
canteen,773,18,"Нет разнобразия когда поздно приходиш на обед,нет выбора блюд в меню",ru,neu,0.8040934205055237,portions,0.5687307119369507
canteen,778,18,"По больше овощи фрукты , рыбу   мясо. и порцию очень мало накладывают",ru,neu,0.8050004839897156,portions,0.6529995203018188
canteen,780,18,Все хорошо,ru,pos,0.9801375269889832,general,0.9017126560211182
canteen,782,18,"Нет возможности на вынос
По службе не успеваем",ru,neu,0.8288097977638245,queue,0.48834165930747986
canteen,785,18,"Однообразное меню, вода и компоты пахнут хлоркой",ru,neg,0.7515037655830383,water,0.8491636514663696
canteen,786,18,асханага бармаймын жабуды колдаймын,ru,neg,0.7515891790390015,other,0.3132524788379669
canteen,788,18,"Ыстық суда хлор мөлшері өте көп,кейде каша,кампот дәмінде сезіліп тұрады",kz,neg,0.47124701738357544,water,0.7215520739555359
canteen,789,18,После обеда у меня сразу ижога почему?,ru,neu,0.762845516204834,health,0.4823113679885864
canteen,790,18,Все хорошо,ru,pos,0.9801375269889832,general,0.9017126560211182
canteen,792,18,Майдың дәмі бар жеген соң ас қорцту нашар болып жүрек айнып құсқцм келеді кейінгі уақытта жемеймін,kz,neg,0.35152575373649597,other,0.3212723731994629
canteen,793,18,Очень довольны питанием,ru,pos,0.9811588525772095,taste,0.521506130695343
canteen,794,18,Тамаққа ақша көп ұстайды,kz,neg,0.4602433145046234,price,0.6360855102539062
canteen,798,18,Улучшение,ru,neg,0.751639187335968,other,0.361671507358551
canteen,800,18,Очень много зелени кладут везде,ru,neu,0.8265802264213562,other,0.34603333473205566
canteen,804,18,Все хорошо и вкусно.Поварам и персоналы спасибо!!!,ru,pos,0.9811031818389893,general,0.6441476345062256
canteen,805,18,Еда невкусная,ru,neu,0.8275461196899414,taste,0.7466596364974976
canteen,807,18,Время на обед,ru,neu,0.8258301019668579,taste,0.4693402051925659
canteen,808,18,Надо уделить внимание на дисерт последнее время ухудшается без разнообразия и не вкусно,ru,pos,0.9473970532417297,portions,0.5001726746559143
canteen,811,18,Отлично 5,ru,pos,0.9797226786613464,general,0.5878896713256836
canteen,812,18,Чай и компот не возможно пить вкус на кипи  чайники не моется,ru,neu,0.7829433679580688,water,0.6155345439910889
canteen,813,18,претензий нет,ru,pos,0.6960034966468811,other,0.1997699737548828
canteen,815,18,Мясо не всегда качественное,ru,neu,0.8255868554115295,taste,0.43623805046081543
canteen,816,18,Желательно по чаче менять меню,ru,neu,0.8298360109329224,menu,0.6918373107910156
canteen,817,18,все устраивает,ru,pos,0.9602885246276855,general,0.6993257403373718
canteen,818,18,Разнообоазить меню,ru,neg,0.7514805793762207,menu,0.7441537976264954
canteen,824,18,"Чай, компотта хлор көп , қыстың күні компоттары қатты суық .",kz,neu,0.48547324538230896,water,0.6882585883140564
canteen,830,18,"Алла амандык берсын, колдарынызга куат берсын! 🙏",ru,neg,0.7514343857765198,general,0.4703369736671448
canteen,836,18,"Улучшение сервиса, блюда сделанные свежими продуктами",ru,neu,0.8278689980506897,menu,0.6641190648078918
canteen,838,18,В меню практически нет рыбы,ru,neu,0.828557014465332,portions,0.5294241309165955
canteen,839,18,Внедрить больше овощей и фруктов,ru,neu,0.8271475434303284,menu,0.5796199440956116
canteen,841,18,"Иногда компот или каркаде, с сильным вкусом /запахом хлорки.",ru,neu,0.7871625423431396,water,0.6895792484283447
canteen,842,18,"Всё вкусная,спасибо",ru,pos,0.9769853353500366,general,0.7780565023422241
canteen,845,18,"Разнобразное меню, качественные продукты",ru,pos,0.9436717629432678,menu,0.8338639736175537
canteen,846,18,Кейде ашыган тамак болады. Особенно ночь смену,ru,neu,0.8177356719970703,hygiene,0.5839031934738159
canteen,847,18,"За последний месяц не посещаю столовую, так как еда однообразная",ru,neg,0.7484481334686279,portions,0.4989391565322876
canteen,852,18,Всё устрайвает,ru,pos,0.9697339534759521,hygiene,0.4178624153137207
canteen,853,18,Разнообразие блюд увеличить и чуть больше ложить.,ru,neu,0.8197338581085205,menu,0.7377277612686157
canteen,855,18,Не вкусно вообще,ru,neu,0.7462942004203796,portions,0.4783274531364441
canteen,857,18,"Поменять меню 
Еда с курицей много 
Нет разнообразия",ru,neu,0.8167737722396851,menu,0.6574411392211914
canteen,859,18,Все устрайвает но не вкусно готовят меню одно и тоже почти у нас половина терминала уже не ходят кушать,ru,pos,0.9543547034263611,queue,0.602902889251709
canteen,860,18,Всё хорошо,ru,pos,0.9807606935501099,general,0.8986831903457642
canteen,862,18,претензия нету,ru,neg,0.7511127591133118,portions,0.4885786175727844
canteen,866,18,Ассалаумалейкум. Тамакты Ман берип писирсе дамди гылып,ru,neu,0.8116593360900879,other,0.29009440541267395
canteen,869,18,Всё хорошо.,ru,pos,0.980436384677887,general,0.9059186577796936
canteen,870,18,"Спасибо очень вкусно, бывает конечно ноо редко, обслуживание очень хорошее приветливые.",ru,pos,0.9811020493507385,general,0.6150418519973755
canteen,875,18,Нормально готовить. И хлорки много,ru,neg,0.7516404986381531,water,0.48506665229797363
canteen,878,18,30 мин очередь кутумен кетеди,ru,neu,0.8252673149108887,other,0.36365219950675964
canteen,879,18,Барлық тамақтың дәмі бірди сияқты. Күнделікті сол бір тамақ өзгеріс жоқ. Томат өте көп қосады,kz,neu,0.5348016619682312,portions,0.6564520597457886
canteen,882,18,Приправа көп қосады,kz,neu,0.4850147068500519,portions,0.5148589611053467
canteen,883,18,"Слишком  много приправы и масла , хотелось бы разнообразить",ru,neu,0.8273488283157349,portions,0.5647456645965576
canteen,884,18,"Меню повторяется постоянно, еды не хватает, не чистоплотно, жирно , безвкусно!",ru,neg,0.7515847682952881,health,0.6164771914482117
canteen,885,18,"Меня всё устраивает, спасибо большое вам",ru,pos,0.9246476888656616,general,0.8142603039741516
canteen,886,18,Вода для компота должна быть хотя бы из проточного фильтра! Но ни какак не из под крана!,ru,neg,0.7514846324920654,water,0.5957000255584717
canteen,887,18,Порции по больше по второму блюду,ru,neu,0.8297879695892334,portions,0.7117748260498047
canteen,891,18,"Пожелание готовить восточные блюда,поменьше приправ.",ru,neu,0.8093801140785217,portions,0.5458937883377075
canteen,892,18,Одно и тоже постоянном,ru,neg,0.7513188123703003,other,0.3574818968772888
canteen,895,18,Отравление. Тараканы м мухи. В них. Много раз находили,ru,neg,0.7515745759010315,hygiene,0.4735136032104492
canteen,898,18,"Шеф повара поменяйте...и разнообразные порцы хотелось бы,а то одно и тоже едим.",ru,pos,0.9553593397140503,portions,0.5782835483551025
canteen,899,18,"Компот не возможно употреблять в пищу, еда однообразная, салаты иногда бывают испорченные",ru,neg,0.7515438795089722,taste,0.7046359777450562
canteen,901,18,"Так держать всё хорошо 
Если изменяться то только в лучшую сторону",ru,pos,0.6811968684196472,general,0.5599110126495361
canteen,903,18,Каждый день надо менять меню,ru,neu,0.8293903470039368,menu,0.5938148498535156
canteen,908,18,Добавить больше меню,ru,neu,0.8275222778320312,menu,0.6530750393867493
canteen,909,18,Спасибо что кормите нас,ru,pos,0.954279899597168,general,0.4979185461997986
canteen,910,18,Разнообразить питание,ru,neu,0.8290509581565857,menu,0.7125111818313599
canteen,914,18,"Первое блюдо добавить еще,",ru,neu,0.8284200429916382,portions,0.6805381178855896
canteen,918,18,Күнделікті сол бір тағамдар,kz,neu,0.48392313718795776,taste,0.6419436931610107
canteen,922,18,Все устраивают,ru,neg,0.7515084743499756,general,0.5536973476409912
canteen,923,18,"Күн сайын бір тамак беріледі 
Тунгі сіменде таңдау жок",kz,neu,0.6492535471916199,portions,0.600075900554657
canteen,927,18,Сотрудникам который не могут посещать столовой еду дают однообразно . После еды появляется изжога.,ru,neg,0.7515912652015686,portions,0.5850201845169067
canteen,928,18,Меню надо изменить,ru,neu,0.8297711610794067,other,0.27196595072746277
canteen,929,18,Ужасно кормят,ru,neg,0.7516066431999207,health,0.5479235649108887
canteen,931,18,Всё хорошо,ru,pos,0.9807606935501099,general,0.8986831903457642
canteen,935,18,Сменить поворов,ru,neu,0.8296545147895813,other,0.3027748167514801
canteen,942,18,Кампот хлор дәмі шығады қалғаны жақссы,kz,neu,0.800098717212677,water,0.6326571702957153
canteen,944,18,Всё отлично,ru,pos,0.9809096455574036,general,0.9099039435386658
canteen,947,18,Однотипно и не всегда вкусно,ru,neu,0.8154439926147461,portions,0.5517895221710205
canteen,948,18,Шайдын суы әрқашан қайнамаған және кружкалар жөндеп жуылмайды,kz,neg,0.4957564175128937,portions,0.4720692038536072
canteen,949,18,Улучшить меню,ru,pos,0.5694905519485474,menu,0.6436916589736938
canteen,950,18,Обедаю в 11.30. ужинаю в 23.00,ru,neu,0.806098997592926,general,0.44653481245040894
canteen,952,18,Разнообразие,ru,neu,0.8294923305511475,other,0.30279988050460815
canteen,954,18,Поменьше специй,ru,neu,0.8285064697265625,portions,0.5734570622444153
canteen,958,18,Нет вопросов,ru,neu,0.8245503306388855,general,0.49388834834098816
canteen,963,18,Нормально,ru,pos,0.6443888545036316,general,0.83306485414505
canteen,968,18,"Предлагаю в меню включить творог, кефир, чаще рыбу, свежие овощи, сметану , кисель",ru,neu,0.7524688839912415,menu,0.7735559940338135
canteen,971,18,Иногда одной тоже подает,ru,neu,0.8091927170753479,other,0.37147217988967896
canteen,974,18,Сменить воду хлорка чистая,ru,neg,0.751380443572998,water,0.7198336124420166
canteen,975,18,Можно меню разнообразить,ru,pos,0.7313685417175293,menu,0.7924991250038147
canteen,976,18,Еда часто одно и то же в начале открытия были разные блюда,ru,neu,0.8218966722488403,menu,0.651577353477478
canteen,979,18,"Я редко бываю в столовой, так как в еде очень много приправы из за этого у меня появляется проплема с желудком",ru,neg,0.7512470483779907,health,0.5835106372833252
canteen,981,18,В еду добавляют много томата и специй. После употребления появляется изжога,ru,neu,0.812546968460083,taste,0.6372553110122681
canteen,982,18,"Первые блюда и компот всегда отдают хлоркой, невозможно пить и есть первые блюда.",ru,neu,0.5031640529632568,water,0.5423694849014282
canteen,985,18,Разнообразить меню,ru,neu,0.8288647532463074,menu,0.7640552520751953
canteen,987,18,Немного по горячей еду.,ru,pos,0.5965384840965271,taste,0.6255052089691162
canteen,989,18,Все хорошо.Хотелось бы чтобы дожили поменьше специи,ru,pos,0.9572136402130127,general,0.6288357973098755
canteen,994,18,Всё нравится,ru,pos,0.9810468554496765,general,0.7593148946762085
canteen,996,18,Разнообразить меню,ru,neu,0.8288647532463074,menu,0.7640552520751953
canteen,997,18,Нам каждый макороны и рис и все,ru,neu,0.8285806179046631,taste,0.48818472027778625
canteen,998,18,Ас мәзірін өзгерту керек,kz,neu,0.4918208122253418,other,0.2786406874656677
canteen,999,18,Думаю сумму которую удерживают за питание у всех без исключения зделать выборочным так былобы лутше,ru,neu,0.829197108745575,price,0.7193762063980103
canteen,1001,18,болады,ru,neg,0.7516809105873108,general,0.5378154516220093
canteen,1004,18,Жаксартукерек ас мазирин,ru,neu,0.8273853659629822,other,0.3073507845401764
canteen,1009,18,Изжога после приема пищи,ru,neu,0.8285841345787048,portions,0.6042972803115845
canteen,1010,18,Немного улучшить качество еды . В вечернее время более лёгкую пищу. Ну и не хватает чистоты.,ru,neu,0.6176074743270874,taste,0.5884084701538086
canteen,1016,18,"После столовой Изжога
Пусть делают контроль качества пищи перед каждой подачей",ru,neu,0.8212157487869263,menu,0.6273230314254761
canteen,1027,18,Тамақтар салқындау.қалғаны жақсы.,kz,pos,0.664312481880188,general,0.5314681529998779
canteen,1028,18,"Бәрі жақсы,маған ұнайды",kz,pos,0.8818885684013367,general,0.7841503620147705
canteen,1030,18,Катлеттен ежога болады,ru,neu,0.8184023499488831,portions,0.44759443402290344
canteen,1032,18,"Все устраевает спасибо ,на вывоз нет посуды на компот",ru,pos,0.9805085062980652,general,0.6159988045692444
canteen,1034,18,Изжога после приёма пищи. Очень сильно вкус хлорки в компоте.,ru,neu,0.5109348893165588,water,0.6587063074111938
canteen,1035,18,Меню надо менять,ru,neu,0.8299376964569092,other,0.2674068808555603
canteen,1038,18,"Сталкивались с грязными приборами часто, волосы в еде и . ..",ru,neu,0.8234233260154724,hygiene,0.653457522392273
canteen,1043,18,"Доставляется еда со столовой, не всегда качественная",ru,neu,0.8290093541145325,portions,0.7145289778709412
canteen,1044,18,Бәрі жақсы.,kz,pos,0.7798168063163757,general,0.8196377158164978
canteen,1045,18,"Соблюдать санитарную чистоту. После приема пищи у меня всегда изжога, расстройство ЖКТ",ru,neg,0.7514762878417969,health,0.700646698474884
canteen,1046,18,Бәрі жақсы,kz,pos,0.5791054964065552,general,0.7782223224639893
canteen,1048,18,Тамақ мәзірі әрқашанда бірдей және кейбір тамақтар дәмсіз.,kz,neu,0.47271472215652466,portions,0.5427109003067017
canteen,1050,18,Все норм,ru,pos,0.9582861661911011,general,0.5557442903518677
canteen,1051,18,"Пюре добавьте в гарнир, фрукты",ru,neu,0.8276022672653198,menu,0.529522716999054
canteen,1052,18,Сделать еще вкуснее,ru,neu,0.8301637768745422,portions,0.5793273448944092
canteen,1053,18,Иногда шай или компот хлоров много,ru,neu,0.8287831544876099,water,0.6943352222442627
canteen,1057,18,Изжога после еды и компот привкус отдает хлоркой..,ru,neu,0.7716894149780273,water,0.6928143501281738
canteen,1058,18,Разнообразие меню,ru,neu,0.8292670845985413,menu,0.7579118609428406
canteen,1059,18,Разнообразить меню,ru,neu,0.8288647532463074,menu,0.7640552520751953
canteen,1060,18,Пельмени,ru,neu,0.8255031704902649,other,0.27425503730773926
canteen,1062,18,Хотелось бы разнообразие а то одно и тоже и порции чтоб чуть больше а так все вкусно все норм,ru,pos,0.9683743715286255,menu,0.639612078666687
canteen,1064,18,Все хорошо персонал приятный еда вкусная,ru,pos,0.9774208664894104,menu,0.517566442489624
canteen,1068,18,"Добрый день,еда жирная,не  вкусная,однообразная.Чай ,компот всегда пахнет хлоркой.",ru,neg,0.7515000700950623,water,0.6404832601547241
canteen,1072,18,Поменять меню Улучшить качество,ru,neu,0.6744137406349182,menu,0.6406494975090027
canteen,1074,18,Холодная пища,ru,neu,0.8241148591041565,taste,0.6156104803085327
canteen,1077,18,Барі дұрыс,kz,pos,0.424386203289032,general,0.6106383800506592
canteen,1083,18,"Вчера привезли мне рыбу, рыба была на половину нечишена",ru,neg,0.7514726519584656,other,0.3735962212085724
canteen,1085,18,Средний,ru,neg,0.7508976459503174,other,0.33796894550323486
canteen,1087,18,Горячие меню казакская кухня,ru,neu,0.8290185332298279,taste,0.6173009276390076
canteen,1091,18,Надо поменять повора и нехвотае ни чего в конце идешь ничего нет,ru,neg,0.7514758706092834,general,0.4221012592315674
canteen,1092,18,Улучшать разнообразие блюд,ru,neu,0.8223798871040344,menu,0.7901909947395325
canteen,1096,18,Су қайнамаған өшіріп тастайды  ижога томат көп қосады,kz,neg,0.552365779876709,portions,0.493754506111145
canteen,1105,18,"У многих рабочих был изжога,и еда одной тоже постоянно",ru,pos,0.6591510772705078,queue,0.4948144853115082
canteen,1107,18,Можно меню разнообразить.,ru,pos,0.6397062540054321,menu,0.783385157585144
canteen,1109,18,Пепесмотреть меню,ru,neg,0.7514985203742981,menu,0.646512508392334
canteen,1110,18,Компоттан хлордың иісі шығып тұрады. Чайдан накип. Тамақта приправа көп,kz,neg,0.47251325845718384,water,0.6638959050178528
canteen,1111,18,"Шәйға қайнатылатын судан хлордың дәмі 
Кампот- каркаде да хлодың дәмі шығады",kz,neu,0.5179627537727356,water,0.7091259956359863
canteen,1113,18,"Астана ашылгалы тамактары дамсиз, кампотт вообще",ru,neu,0.7469684481620789,other,0.362484872341156
canteen,1118,18,Несколько раз было что после обеда изжога очень сильная,ru,pos,0.9538800120353699,taste,0.4732316732406616
canteen,1119,18,Көбіне тауық еті алдында нандар көгеріп кеткен,kz,neg,0.4534927010536194,portions,0.4247804880142212
canteen,1121,18,"Не готовить жирно , есть трещины тарелки надо поменять",ru,neu,0.8301281929016113,portions,0.6850494146347046
canteen,1124,18,Тамақтан кейін изжога болады көбінде. Сондықтан кейбір әріптестер асханаға бармайды,kz,neg,0.606468915939331,portions,0.4813603162765503
canteen,1128,18,"Дисертке жемістерді көбейтсе,  өйткені негізінен жемістер басында бітіп қалады",kz,neg,0.5025771260261536,other,0.3674996495246887
canteen,1132,18,В общем нормально,ru,pos,0.6056822538375854,general,0.8293890953063965
canteen,1134,18,Кармите лучше,ru,neg,0.7513575553894043,general,0.42577311396598816
canteen,1137,18,Питание должно быть лучше,ru,neu,0.8253651857376099,menu,0.5819638967514038
canteen,1138,18,Тока кипячения воняет хлоркай по приема чая изжога,ru,neu,0.8218140602111816,water,0.6972553133964539
canteen,1139,18,Добавлять по меньше специи,ru,neu,0.829755961894989,portions,0.569593608379364
canteen,1140,18,Всё очень вкусно и сытно,ru,pos,0.9807042479515076,taste,0.6460742950439453
canteen,1142,18,"Не вкусно, как попало готовят еду. Всегда одно и тоже",ru,neu,0.8123420476913452,portions,0.58882737159729
canteen,1144,18,Все устраивает,ru,neu,0.8252975940704346,general,0.7000669836997986
canteen,1149,18,Вообще нет разнообразии,ru,neu,0.8267212510108948,other,0.21236908435821533
canteen,1150,18,По объектам слабое  разнообразия пищи,ru,neu,0.8287521004676819,taste,0.6986168026924133
canteen,1151,18,Очередь большая,ru,neu,0.7897260189056396,general,0.40157637000083923
canteen,1152,18,"Больше разнообразить меню,добавить рыбу и  фрукты",ru,pos,0.680335283279419,menu,0.8034076690673828
canteen,1153,18,Все устраивает,ru,neu,0.8252975940704346,general,0.7000669836997986
canteen,1157,18,"Тамақ дәмсіз,кампот су татиды хлорка",kz,neg,0.6394926309585571,water,0.7362926006317139
canteen,1158,18,"Котлет, мясо и.т подлива мало",ru,neu,0.7405532002449036,portions,0.6528439521789551
canteen,1160,18,Мәзірді өзгертіптұрса өте жақсы болар еді....,kz,pos,0.483683317899704,general,0.4739863872528076
canteen,1163,18,После 13.00 нечего не остаётся из еды,ru,neg,0.7512940764427185,portions,0.5781031847000122
canteen,1165,18,После обеда изжога появляется,ru,pos,0.6415321230888367,portions,0.48866981267929077
canteen,1166,18,Разнобразия меню и качество на вынос,ru,neu,0.7927318811416626,menu,0.7241060733795166
canteen,1167,18,Побольше Морских  продуктов хотелось бы,ru,neu,0.8293855786323547,portions,0.5490379333496094
canteen,1175,18,"Не питаюсь в столовой, так как постоянно попадаются в еде мухи,тараканы личинки и т д",ru,neg,0.7512642741203308,hygiene,0.4887268543243408
canteen,1176,18,"Улучшить меню, свежие продукты, готовить в день в день",ru,neu,0.5383592247962952,menu,0.7497406601905823
canteen,1177,18,Обработку нам привозить не кусный .выбор нету .что отправил нам  эту кушем,ru,neu,0.819829523563385,portions,0.45547032356262207
canteen,1178,18,Спасибо,ru,pos,0.9623023271560669,general,0.7079015970230103
canteen,1182,18,"Разнообразить меню, увеличить порции.",ru,neu,0.8206403851509094,menu,0.7620840668678284
canteen,1183,18,Аспазшылар өте дәмді тағамдар ұсынады. Рахмет,kz,pos,0.5046939849853516,price,0.522193431854248
canteen,1187,18,Постоянно дает рис макароны и котлеты,ru,neu,0.8296370506286621,taste,0.4664427638053894
canteen,1192,18,Порси побольшебы,ru,neu,0.8259218335151672,portions,0.5014375448226929
canteen,1195,18,Менюди озгертсе кунделикти бир тамак кайталай береди,ru,neu,0.7920364141464233,portions,0.5356391668319702
canteen,1197,18,Вкусно но нет разнообразии,ru,pos,0.5951100587844849,taste,0.5918941497802734
canteen,1198,18,Редко бывает разнообразие,ru,pos,0.6834030747413635,other,0.29700616002082825
canteen,1199,18,Плохо моют полы .,ru,neg,0.7515705227851868,hygiene,0.5088956952095032
canteen,1201,18,Отлично,ru,pos,0.9649509191513062,general,0.78003990650177
canteen,1206,18,Менять меню для вывоза,ru,neg,0.7511976361274719,menu,0.594727098941803
canteen,1207,18,Отличный столовая супер,ru,pos,0.9779637455940247,general,0.4515710771083832
canteen,1208,18,"Тщательно проверять сотрудников столовой,на прохождение мед обследование",ru,pos,0.5417908430099487,other,0.3539774715900421
canteen,1213,18,Надо несколько меню добавить,ru,neg,0.7516335248947144,menu,0.6833388805389404
canteen,1214,18,Нет разнообразия в десертах,ru,neu,0.828758716583252,portions,0.48322585225105286
canteen,1216,18,Нормально,ru,pos,0.6443888545036316,general,0.83306485414505
canteen,1217,18,Пока нет.,ru,neg,0.7514854669570923,other,0.28372976183891296
canteen,1219,18,Меню  одно и тоже,ru,neu,0.8284966349601746,general,0.48563152551651
canteen,1220,18,Разнообразить еду,ru,neu,0.8287087082862854,menu,0.7906570434570312
canteen,1221,18,Меню одно и тоже,ru,neu,0.8284966349601746,general,0.48563152551651
canteen,1226,18,"Здравствуйте! Не помешало бы меньше сахара добавлять в напитки ( компот ),",ru,neu,0.6460492014884949,general,0.5067535638809204
canteen,1229,18,"Мәзıр аз, кунде айналып келе береді",kz,neu,0.4266664385795593,portions,0.40979525446891785
canteen,1230,18,Стоило бы разнообразить питание,ru,neu,0.8253329992294312,menu,0.7347103953361511
canteen,1231,18,"Если придёшь позже ассортимента нет,",ru,neg,0.751465380191803,portions,0.5230115652084351
canteen,1232,18,ПОКА ВСЕ ХОРОШО,ru,neu,0.8293853998184204,general,0.708652675151825
canteen,1237,18,хАрАшоо,ru,pos,0.614743709564209,other,0.31989628076553345
canteen,1239,18,Порциясы көбірек болса,kz,neu,0.6358726620674133,portions,0.5743978023529053
canteen,1244,18,"Приправасы көп,шай мен компоттың хлоры көп",kz,neg,0.46969395875930786,water,0.6367144584655762
canteen,1245,18,Внести разнообразий в меню.,ru,neu,0.8279673457145691,menu,0.7719943523406982
canteen,1246,18,Более качественная пища. Быстрое обслуживание.,ru,neu,0.8140732645988464,menu,0.632329523563385
canteen,1247,18,"Ия,тамақтары  дәмді",kz,neu,0.3565814793109894,portions,0.516228437423706
canteen,1248,18,Мало рыбы,ru,neu,0.8277421593666077,portions,0.5202938914299011
canteen,1251,18,Все очень хорошо,ru,pos,0.9713678956031799,general,0.896298885345459
canteen,1252,18,Нақты ұсынысым жоқ,kz,neg,0.5278818011283875,portions,0.45480307936668396
canteen,1254,18,"Там надо проводит санитарный день ,",ru,pos,0.6518229246139526,hygiene,0.4560350477695465
canteen,1255,18,Тамақтың приправасы көп бұрышы көп ашты Суып қалады суп әртүрлі болса қайталана береді,kz,neu,0.5104211568832397,portions,0.5771969556808472
canteen,1257,18,"Отсутствует контроль за гигиеной, еда всегда холодная.",ru,neu,0.7134197354316711,health,0.43586939573287964
canteen,1258,18,Ыдыстың тазалығын қадағаласа,kz,pos,0.40600281953811646,other,0.39123672246932983
canteen,1265,18,"От первой блоды у меня изжога, по сровнению первыми месецами изменилось качества питании,",ru,pos,0.9514288306236267,health,0.5074443817138672
canteen,1268,18,Изжога постоянно,ru,neg,0.7516504526138306,other,0.3198370337486267
canteen,1269,18,Өте дәмді керемет,kz,pos,0.8438753485679626,general,0.5177997946739197
canteen,1270,18,Меня всё устраивает,ru,neg,0.7515219449996948,general,0.7046229839324951
canteen,1271,18,Разнообразие меню увеличить,ru,neu,0.8294748663902283,menu,0.7644443511962891
canteen,1273,18,"Очередь большая,были моменты когда находили таракана и сүзу.",kz,neu,0.5394006371498108,hygiene,0.4946171045303345
canteen,1275,18,Отлично,ru,pos,0.9649509191513062,general,0.78003990650177
canteen,1278,18,Разнообразия,ru,neu,0.828853964805603,other,0.2999345660209656
canteen,1280,18,"Компот плохой часто разбавлен,может болеть живот!",ru,neg,0.7515745759010315,health,0.6201798915863037
canteen,1282,18,"Не вкусно, не пользуюсь столовой 2-3 месяца",ru,neu,0.8218423128128052,portions,0.47920137643814087
canteen,1285,18,Спасибо большое!,ru,pos,0.9795880317687988,general,0.5720329284667969
canteen,1286,18,"Шайға,кампотқа қосатын су нашар(хлорлдың дәмі шығады)",kz,neg,0.4552481472492218,other,0.38106417655944824
canteen,1293,18,"Не хватает разнообразие блюд, и у каши с чаем очень чувствуется вкус хлора",ru,neu,0.810631275177002,water,0.7341265678405762
canteen,1296,18,Поменять бы воду на чай. Вода очень хлоремированная,ru,neg,0.751565158367157,water,0.6952680349349976
canteen,1298,18,"После изжога, специи очень много добавляют, компот или каркаде голимая вода",ru,neu,0.8182063102722168,water,0.5871032476425171
canteen,1302,18,Тағамдарды өзгерту керек,kz,neg,0.4999943971633911,other,0.3368544578552246
canteen,1303,18,Ас мәзірін өзгертсе,kz,neu,0.8214412927627563,other,0.24372757971286774
canteen,1305,18,Отлично,ru,pos,0.9649509191513062,general,0.78003990650177
canteen,1306,18,Терпимо,ru,neu,0.8264688849449158,other,0.3226555287837982
canteen,1307,18,Иногда отсутствует мыло,ru,neu,0.7537505030632019,hygiene,0.45166686177253723
canteen,1317,18,"Компот не кипеченный после не живот болейт.
Чай хлоркой",ru,neg,0.7514860033988953,water,0.5666390657424927
canteen,1318,18,Без коментариев,ru,neu,0.8296290040016174,general,0.4694795310497284
canteen,1319,18,Пересмотрите десерт,ru,neu,0.8296355605125427,portions,0.43217989802360535
canteen,1321,18,Всегда одное тоже,ru,neu,0.8271270394325256,other,0.3105744421482086
canteen,1322,18,Меню всегда повторяться,ru,neu,0.7657132744789124,other,0.2877662479877472
